RowID,CaseID,Vol,Page,Order,Group,PreTitle,Forename,Surname,PostTitle,Status,Place1,County1,Place2,County2,Place3,County3
298,2-0959-03,2,959,3,,,George,Lowe,MP,,Calne,Wiltshire,,,,
299,2-0960-01,2,960,1,,,John,Lowe,,,Hasland,Derbyshire,,,,
300,2-0960-01,2,960,1,,,Francis,Lowe,,son and heir of John,Hasland,Derbyshire,,,,
301,2-0960-02,2,960,2,,Sir,William,Dalston,bart,,Dalston,Cumberland,,,,
302,2-0960-02,2,960,2,,Sir,George,Dalston,,father of Sir William,Dalston,Cumberland,,,,
303,2-0961-01,2,961,1,,Sir,Arthur,Gorges,,,Chelsea,Middlesex,,,,
304,2-0962-01,2,962,1,,,Francis,Hooke,,,Chichester,Sussex,,,,
305,2-0962-02,2,962,2,,,Henry,Hudson,,one of the four attorneys of the Star Chamber,London,London,,,,
306,2-0962-03,2,962,3,,,William,Roberts,junior,,Sutton Cheney,Leicestershire,,,,
307,2-0963-01,2,963,1,,,William,Waldron,,,Wells,Somerset,,,,
308,2-0963-01,2,963,1,,,George,Waldron,,son of William,Wells,Somerset,,,,
309,2-0964-01,2,964,1,,,Edmund,Windham,,,Kentisford,Somerset,,,,
310,2-0964-01,2,964,1,,Sir,Hugh,Windham,,son of Edmund,,,,,,
311,2-0966-01,2,966,1,,Colonel or Major,William,Balfour,,,,,,,,
312,2-0966-02,2,966,2,,,Thomas,Belasyse,1st Viscount Falconbridge,,,,,,,
313,2-0966-02,2,966,2,,,Henry,Belasyse,"esquire, MP",,Newburgh,Yorkshire,,,,
314,2-0966-02,2,966,2,,,Grace,Belasyse,,wife of 1st Viscount,,,,,,
315,2-0966-02,2,966,2,,,Thomas,Belasyse,2nd Viscount Falconbridge,son of 1st Viscount,,,,,,
316,2-0968-01,2,968,1,,,John,Lamplugh,,,Lamplugh,Cumberland,,,,
317,2-0968-01,2,968,1,,Sir,Edward,Musgrave,bart,,Hayton,Cumberland,,,,
318,2-0969-01,2,969,1,,Sir,Thomas,Bridges,,,Keynsham,Somerset,,,,
319,2-0970-01,2,970,1,,,Thomas,Chandler,,,"Hide Barton, Winchester",Hampshire,,,,
320,2-0970-02,2,970,2,,,William,Curtis,,,Bassingbourn,Cambridgeshire,Orwell,Cambridgeshire,,
321,2-0970-03,2,970,3,,,Hugh,Lloyd,,,Gardvagny,Radnorshire,,,,
322,2-0971-01,2,971,1,,,Ralph,Cole,,merchant; late alderman,Newcastle on Tyne,Northumberland,,,,
323,2-0971-01,2,971,1,,,James,Cole,,late sheriff; son of Ralph,Newcastle on Tyne,Northumberland,,,,
324,2-0971-02,2,971,2,,,Samuel,Gorges,,,Wraxall,Somerset,,,,
325,2-0972-01,2,972,1,,,John,Batt,,,Birstall,Yorkshire,Okewell,Yorkshire,,
326,2-0972-02,2,972,2,,,Edward,Bowden,,,Roxby,Lincolnshire,,,,
327,2-0972-03,2,972,3,,,Robert,Brown,,,Croscombe,Somerset,,,,
328,2-0972-04,2,972,4,,,Stanislaus,Browne,,,Purbright,Surrey,,,,
329,2-0974-01,2,974,1,,,William,Bull,,,Shapwick,Somerset,,,,
330,2-0974-02,2,974,2,,,Edward,Cripling,,,Wilberfoss,Yorkshire,York,Yorkshire,,
331,2-0974-03,2,974,3,,,Valentine,Frime,,,Wells,Somerset,,,,
332,2-0974-04,2,974,4,,,Richard,Harland,senior,,Sutton on Forest,Yorkshire,,,,
333,2-0974-04,2,974,4,,,Richard,Harland,junior,,Sutton on Forest,Yorkshire,,,,
334,2-0975-01,2,975,1,,,Joseph,Hillary,,merchant,Leeds,Yorkshire,,,,
335,2-0975-02,2,975,2,,,John,Hodgson,,,Beeston,Yorkshire,,,,
336,2-0975-03,2,975,3,,,John,Hopkinson,,,Lofthouse,Yorkshire,,,,
337,2-0975-04,2,975,4,,,Charles,Jackson,,,Carlton,Yorkshire,,,,
338,2-0975-05,2,975,5,,,Thomas,Jackson,,clothier,Leeds,Yorkshire,,,,
339,2-0975-05,2,975,5,,,Deborah,Jackson and Marwood,,widow of Thomas Jackson; wife of William Marwood,Laughton,Lincolnshire,,,,
340,2-0975-05,2,975,5,,,William,Marwood,,,Laughton,Lincolnshire,,,,
341,2-0976-01,2,976,1,,,Thomas,Orchard,,,Wynford Eagle,Dorset,,,,
342,2-0976-02,2,976,2,,,William,Paulett,,,Poultons,Hampshire,,,,
343,2-0976-03,2,976,3,,,Richard,Perce,,,Chichester,Sussex,,,,
344,2-0977-01,2,977,1,,Sir,William,Robinson,,,Newby,Yorkshire,,,,
345,2-0977-02,2,977,2,,,Tobias,Swinburne,,advocate of civil law,York,Yorkshire,,,,
346,2-0977-03,2,977,3,,,Richard,Sykes,,clerk,Kirkheaton,Yorkshire,,,,
347,2-0977-04,2,977,4,,,Richard,Thompson,,,Kilham,Yorkshire,Scarborough,Yorkshire,,
348,2-0977-05,2,977,5,,,Edward,Topp,,,Stockton,Wiltshire,,,,
349,2-0978-01,2,978,1,,Sir,John,Weld,senior,,Willey,Shropshire,,,,
350,2-0978-02,2,978,2,,Sir,Thomas,Wilbraham,bart,,Woodhay,Cheshire,,,,
351,2-0978-03,2,978,3,,,Edward,Yerbury,,,Trowbridge,Wiltshire,,,,
352,2-0978-04,2,978,4,,Sir,Oliver,Cromwell alias Williams,KB,,Ramsey,Huntingdonshire,,,,
353,2-0978-04,2,978,4,,Colonel,Henry,Cromwell,,son of Sir Oliver,Upwood,Huntingdonshire,,,,
354,2-0979-01,2,979,1,,,Nicholas,Steward,,,Hartley Mauditt,Hampshire,,,,
355,2-0980-01,2,980,1,,,Richard,Baddeley,,,Durham city,Durham,,,,
356,2-0980-02,2,980,2,,,Edward,,Viscount Conway and Kilultagh,,Ragley,Warwickshire,Conway Castle,Caernarfonshire,,
357,2-0980-02,2,980,2,,,Edward,,,son of Viscount Conway,Ragley,Warwickshire,Conway Castle,Caernarfonshire,,
358,2-0981-01,2,981,1,,,Philip,Hastings,,,Billesby,Lincolnshire,,,,
359,2-0982-01,2,982,1,,,William,Levett,,,Masefield,Sussex,,,,
360,2-0982-02,2,982,2,,,Anthony,Loreyne,,,Horbury,Yorkshire,,,,
361,2-0982-03,2,982,3,,,John,Pigott,,,Morden,Cambridgeshire,Abbington juxta Shingay,Cambridgeshire,,
362,2-0982-04,2,982,4,,Sir,John,Reresby,,,Thrybergh,Yorkshire,,,,
363,2-0982-05,2,982,5,,Sir,Edward,Stanhope,,,Grimston,Yorkshire,,,,
364,2-0982-05,2,982,5,,,Edward,Stanhope,,son of Sir Edward,,,,,,
365,2-0983-01,2,983,1,,,Edward,Wiffin,,,Hamer,Herefordshire,London,London,,
366,2-0983-02,2,983,2,,,Roger,Wyvell,,,Osgoodby,Yorkshire,,,,
367,2-0983-02,2,983,2,,,William,Wyvell,,son and heir of Roger,Osgoodby,Yorkshire,,,,
368,2-0983-03,2,983,3,,,Richard,Shallett,,,West Harting,Sussex,,,,
369,2-0984-01,2,984,1,,,Francis,Cavendish,,,Doveridge,Derbyshire,,,,
370,2-0984-02,2,984,2,,,Christopher,Thompson,,merchant tailor,Scarborough,Yorkshire,,,,
371,2-0984-03,2,984,3,,,William,Armitage,,,Topcliffe,Yorkshire,,,,
372,2-0984-04,2,984,4,,,Nicholas,Bacon,,,Culford,Suffolk,,,,
373,2-0985-01,2,985,1,,,Henry,Currer,,,Skipton,Yorkshire,,,,
374,2-0985-02,2,985,2,,Sir,Patricius,Curwen,"bart, MP",,Workington,Cumberland,,,,
375,2-0986-01,2,986,1,,,Thomas,Davison,,,Blackston,Durham,,,,
376,2-0986-01,2,986,1,,,Ralph,Davison,,,Winyard,Durham,,,,
377,2-0986-01,2,986,1,,,Henry,Lampton,,,Lampton,Durham,,,,
378,2-0987-01,2,987,1,,,Richard,Elmhurst,,,Houndhill,Yorkshire,,,,
379,2-0987-02,2,987,2,,Sir,Willoughby,Hickman,bart,,Gainsborough,Lincolnshire,,,,
380,2-0987-03,2,987,3,,,Timothy,Pusey,,,Selston,Nottinghamshire,Melbourn,Derbyshire,,
381,2-0988-01,2,988,1,,,Ralph,Signe,,,Barton on Humber,Lincolnshire,,,,
382,2-0988-02,2,988,2,,,Rutland,Snowden,,,Horncastle,Lincolnshire,,,,
383,2-0988-02,2,988,2,,,Abigail,Snowden,,mother of Rutland; widow of Robert,,,,,,
384,2-0988-02,2,988,2,,,Robert,Snowden,,former Bishop of Carlisle,,,,,,
385,2-0989-01,2,989,1,,,Michael,Tidcomb,,attorney,Devizes,Wiltshire,,,,
386,2-0989-02,2,989,2,,,William,Blackston,,,Old Malton,Yorkshire,,,,
387,2-0989-03,2,989,3,,,Gregory,Creyk,,,Marton,Yorkshire,,,,
388,2-0990-01,2,990,1,,Sir,Richard,Leveson,KB,,Trentham,Staffordshire,,,,
389,2-0991-01,2,991,1,,,William,Allestree,MP,,Gray's Inn,Middlesex,,,,
390,2-0991-02,2,991,2,,Sir,Christopher,Athow,,,Beechamwell,Norfolk,,,,
391,2-0991-03,2,991,3,,,George,Beare,,counsellor at law,"Middle Temple, London",London,,,,
392,2-0991-03,2,991,3,,,Mary,Beare,,wife of George,,,,,,
393,2-0992-01,2,992,1,,,William,Burges,,,Macclesfield,Cheshire,,,,
394,2-0993-01,2,993,1,,,Robert,Burr,,,Aylsham,Norfolk,,,,
395,2-0993-02,2,993,2,,,Robert,Chandler,,,Wilton,Wiltshire,,,,
396,2-0993-03,2,993,3,,,Richard,Curtis,,,Aylsham,Norfolk,,,,
397,2-0993-03,2,993,3,,,Richard,Allin,,,Tuttington,Norfolk,,,,
398,2-0993-04,2,993,4,,,James,Frampton,,,Buckland Ripers,Dorset,,,,
399,2-0993-05,2,993,5,,,Robert,Freake,,,Helton,Dorset,,,,
400,2-0993-05,2,993,5,,,John,Freake,,son of Robert,Helton,Dorset,,,,
401,2-0994-01,2,994,1,,,Richard,Gibbons,,alderman,Shrewsbury,Shropshire,,,,
402,2-0994-01,2,994,1,,,Francis,Gibbons,,second son of Richard,London,London,,,,
403,2-0994-02,2,994,2,,,Richard,Goddard,,,New Sarum,Wiltshire,,,,
404,2-0994-02,2,994,2,,,Hester,Goddard,,wife of Richard,New Sarum,Wiltshire,,,,
405,2-0994-03,2,994,3,,,Thomas,Goodwin,,,Sleaford,Lincolnshire,,,,
406,2-0995-01,2,995,1,,,John,Harvey,,,Chard,Somerset,,,,
407,2-0995-02,2,995,2,,,William,Kent,,,Boscombe,Wiltshire,,,,
408,2-0996-01,2,996,1,,,William,Knollys,,,Rotherfield Grays,Oxfordshire,,,,
409,2-0996-02,2,996,2,,,John,Lawton,,,Snape,Cheshire,,,,
410,2-0996-03,2,996,3,,,Willoughby,Manley,,,Holthouse in Thorney lands,Staffordshire,,,,
411,2-0996-04,2,996,4,,,Villiers,Philpott,,,North Stoneham,Hampshire,,,,
412,2-0998-01,2,998,1,,Captain,Robert,Thompson,,,Holbeach,Lincolnshire,,,,
413,2-0998-02,2,998,2,,,George,Tonge,,,Denton,Durham,,,,
414,2-0999-01,2,999,1,,,Henry,Widdrington,,,Blackheddon,Northumberland,,,,
415,2-0999-02,2,999,2,,,William,Yates,,,Middlewich,Cheshire,,,,
416,2-1000-01,2,1000,1,,,Robert,Beck,,,Ashby,Lincolnshire,,,,
417,2-1000-02,2,1000,2,,,Robert,Betton,senior,,Shrewsbury,Shropshire,,,,
418,2-1000-02,2,1000,2,,,Robert,Betton,junior,son of Robert senior,,,,,,
419,2-1000-02,2,1000,2,,,Thomas,Betton,,son of Robert senior,,,,,,
420,2-1000-03,2,1000,3,,,Redmayne,Burrell,,,Fulbeck,Lincolnshire,,,,
421,2-1001-01,2,1001,1,,,Daniel,Colwall,,scrivener and searcher of customs,London,London,,,,
422,2-1001-02,2,1001,2,,,Edward,Copley,,brother and heir of John,Batley,Yorkshire,,,,
423,2-1001-02,2,1001,2,,,John,Copley,,brother of Edward,,,,,,
424,2-1002-01,2,1002,1,,,Thomas,Crompton,,,Driffield,Yorkshire,,,,
425,2-1002-02,2,1002,2,,,Conyers,Darcy,senior,,Hornby Castle,Yorkshire,,,,
426,2-1003-01,2,1003,1,,,Thomas,Edmunds,,,Worsborough,Yorkshire,,,,
427,2-1003-02,2,1003,2,,Sir,Francis,Fane,KB,,Ashton,Yorkshire,,,,
428,2-1003-02,2,1003,2,,,Elizabeth,Fane,,wife of Sir Francis; widow of Lord Darcy,,,,,,
429,2-1003-02,2,1003,2,,,John,,Lord Darcy,,,Brecknockshire,,,,
430,2-1004-01,2,1004,1,,,Michael,Hutchinson,,,Leeds,Yorkshire,,,,
431,2-1004-02,2,1004,2,,,John,Jean,,attorney,Grelick,Somerset,,,,
432,2-1005-01,2,1005,1,,,Francis,Layton,,,Rawden,Yorkshire,,,,
433,2-1005-02,2,1005,2,,Sir,Richard,Lee,bart,,Langley,Shropshire,,,,
434,2-1008-01,2,1008,1,,,William,Mallory,,,Studley,Yorkshire,,,,
435,2-1008-01,2,1008,1,,Sir,John,Mallory,,son of William,Studley,Yorkshire,,,,
436,2-1008-02,2,1008,2,,,John,Myles,,,Burrow,Somerset,,,,
437,2-1008-03,2,1008,3,,,John,Soame,,,Burnham,Norfolk,,,,
438,2-1009-01,2,1009,1,,Sir,William,Walter,bart,,Sarsden,Oxfordshire,,,,
439,2-1009-02,2,1009,2,,Sir,Marmaduke,Wyvell,bart,,Burton Constable,Yorkshire,,,,
440,2-1009-03,2,1009,3,,Sir,Edward,Alford,MP,,Offington,Sussex,,,,
441,2-1011-01,2,1011,1,,Sir,Francis,Anderson,,,Newcastle on Tyne,Northumberland,,,,
442,2-1011-02,2,1011,2,,,Wheathill,Audley,,,Woodhurst,Huntingdonshire,,,,
443,2-1011-03,2,1011,3,,,Edward,Baudewin,,,Didlesbury,Shropshire,,,,
444,2-1011-04,2,1011,4,,,Richard,Bennett,,,Kew,Surrey,,,,
445,2-1011-05,2,1011,5,,Sir,Thomas,Bland,,,Kippax Park,Yorkshire,,,,
446,2-1012-01,2,1012,1,,,Augustine,Blomfield,,late,Norwich,Norfolk,,,,
447,2-1012-02,2,1012,2,,,Ralph,Carnaby,,,Halton,Northumberland,,,,
448,2-1012-03,2,1012,3,,,Thomas,Chafin,,,Chettle,Dorset,,,,
449,2-1013-01,2,1013,1,,,Thomas,Chester,,,Almondsbury,Gloucestershire,,,,
450,2-1013-02,2,1013,2,,Sir,Francis,Chokke or Chalke,,,Avington,Berkshire,,,,
451,2-1013-03,2,1013,3,,Sir,William,Clarke,,late,"Ford, Wrotham parish",Kent,,,,
452,2-1013-03,2,1013,3,,,Mary,Clarke,,wife of Sir William,"Ford, Wrotham parish",Kent,,,,
453,2-1013-04,2,1013,4,,,William,Croke,,,Cheselbury,Wiltshire,,,,
454,2-1013-04,2,1013,4,,,Hugh,Grove,,,Cheselbury,Wiltshire,,,,
455,2-1013-04,2,1013,4,,,Robert,Grove,,,Sedghill,Wiltshire,,,,
456,2-1014-01,2,1014,1,,,Madgalen,Cutler,,widow of Sir Gervase Cutler; daughter of Earl of Bridgwater,,Yorkshire,,,,
457,2-1014-01,2,1014,1,,Sir,Gervase,Cutler,,late husband of Magdalen,,Yorkshire,,,,
458,2-1014-02,2,1014,2,,Sir,Thomas,Danby,MP,,Farnley,Yorkshire,,,,
459,2-1014-02,2,1014,2,,,Francis,Danby,,son of Sir Thomas,,,,,,
460,2-1016-01,2,1016,1,,Major,George,Dawson,,,Azetley,Yorkshire,,,,
461,2-1016-02,2,1016,2,,,Simon,Degge,,,Callowhill,Staffordshire,,,,
462,2-1016-03,2,1016,3,,,Thomas,Dove,,,Upton,Northamptonshire,,,,
463,2-1017-01,2,1017,1,,Sir,Richard,Ducy,bart,,Frocester,Gloucestershire,,,,
464,2-1017-02,2,1017,2,,,George,Empson,,,Goole,Yorkshire,,,,
465,2-1017-03,2,1017,3,,,John,Freeman,,,Bushley,Worcestershire,,,,
466,2-1017-03,2,1017,3,,,Mary,Freeman,,widow and executrix of John,,,,,,
467,2-1017-03,2,1017,3,,,Robert,Freeman,,son of John,,,,,,
468,2-1017-04,2,1017,4,,,William,Garvis or Jarvis,,,Hutton,Somerset,,,,
469,2-1018-01,2,1018,1,,,Richard,Gildon,,recusant,,Dorset,,,,
470,2-1018-01,2,1018,1,,,Mary Malet,,,widow; recusant,,Dorset,,,,
471,2-1018-02,2,1018,2,,Sir,Richard,Graham,bart,,Norton Conyers,Yorkshire,,,,
472,2-1018-03,2,1018,3,,,Robert,Green,,,Ecclesfield,Yorkshire,,,,
473,2-1018-04,2,1018,4,,,Michael,Grigg,,,Hadley,Middlesex,Dunstable,Bedfordshire,,
474,2-1019-01,2,1019,1,,,William,Hacke or Hake,,,Peterborough,Northamptonshire,,,,
475,2-1019-02,2,1019,2,,,Lawrence,Halstead,senior,merchant,London,London,Sunning,Berkshire,,
476,2-1019-02,2,1019,2,,,Lawrence,Halstead,junior,,,,,,,
477,2-1021-01,2,1021,1,,Sir,John,Harper,,,Swarkeston,Derbyshire,,,,
478,2-1022-01,2,1022,1,,,Christopher,Holme,,,"Paul, Holm in Holderness",Yorkshire,,,,
479,2-1022-01,2,1022,1,,,Henry,Holme,,son of Christopher,"Paul, Holm in Holderness",Yorkshire,,,,
480,2-1022-02,2,1022,2,,Sir,Edward,Hussey,bart,,Honington,Lincolnshire,,,,
481,2-1022-02,2,1022,2,,,Elizabeth,Hussey,,wife of Sir Edward,Honington,Lincolnshire,,,,
482,2-1023-01,2,1023,1,,,Stephen,Jackson,,,Cowling,Yorkshire,,,,
483,2-1023-02,2,1023,2,,,Peter,Jennings,,,Ripon,Yorkshire,Silsden,Yorkshire,,
484,2-1023-03,2,1023,3,,,William,Jones,,,"Nasse, Forest of Dean",Gloucestershire,,,,
485,2-1023-04,2,1023,4,,,Thomas,Kerisforth,,,Dodworth,Yorkshire,,,,
486,2-1024-01,2,1024,1,,,Edward,Kynaston,,,Otley,Shropshire,,,,
487,2-1024-02,2,1024,2,,,Roger,Kynaston,,,Harley,Shropshire,,,,
488,2-1024-03,2,1024,3,,,John,Lawton,,,Lawton,Cheshire,,,,
489,2-1024-04,2,1024,4,,,Richard,Lodge,,,Leeds,Yorkshire,,,,
490,2-1024-05,2,1024,5,,Sir,John,Lowther,bart,,Lowther,Westmorland,,,,
491,2-1024-05,2,1024,5,,,John,Lowther,junior,eldest son of Sir John,,,,,,
492,2-1025-01,2,1025,1,,,Marmaduke,Milner,,,Sutton,Yorkshire,,,,
493,2-1025-02,2,1025,2,,,John,Milward,,,Snitterton,Derbyshire,,,,
494,2-1026-01,2,1026,1,,Sir,Philip,Monkton,,,Cavil,Yorkshire,,,,
495,2-1026-01,2,1026,1,,Sir,Francis,Monkton,,son of Sir Philip,Howden,Yorkshire,,,,
496,2-1026-01,2,1026,1,,Sir,Philip,Monkton,,grandson of Sir Philip,,,,,,
497,2-1026-02,2,1026,2,,,William,Moreton,,,,Cheshire,,,,
498,2-1026-02,2,1026,2,,,Edward,Moreton,DD,son of William,,Cheshire,,,,
499,2-1026-03,2,1026,3,,,Isaac,Morgan,,,Bicton,Shropshire,,,,
500,2-1026-04,2,1026,4,,,Thomas,Morgan,,,"Hurst, Forest of Dean",Gloucestershire,,,,
501,2-1027-01,2,1027,1,,,William,Mucklow,,,Areley,Worcestershire,,,,
502,2-1027-02,2,1027,2,,,Richard,Nicholls,,,Fenton Culvert,Staffordshire,,,,
503,2-1027-03,2,1027,3,,,John,Nuttall,,,Roecliffe,Yorkshire,,,,
504,2-1027-04,2,1027,4,,Sir,Edward,Osborne,bart,,Kiveton,Yorkshire,,,,
505,2-1028-01,2,1028,1,,,George,Parker,,,Weston Coyney,Staffordshire,,,,
506,2-1028-02,2,1028,2,,,Henry,Philpot,,,Thruxton,Hampshire,,,,
507,2-1028-02,2,1028,2,,,Thomas,Philpot,,,Thruxton,Hampshire,,,,
508,2-1028-03,2,1028,3,,,Roger,Portington,,,Barnby upon Don,Yorkshire,,,,
509,2-1029-01,2,1029,1,,,Edmund,Rand,,,Burton by Lincoln,Lincolnshire,,,,
510,2-1029-02,2,1029,2,,,Arthur,Redhead,,,Coleby,Lincolnshire,,,,
511,2-1029-03,2,1029,3,,,William,Richardson,,clerk,Gunstead,Yorkshire,,,,
512,2-1029-04,2,1029,4,,,Randall,Rode,,,Rode,Cheshire,,,,
513,2-1029-04,2,1029,4,,,Thomas,Rode,,son of Randall,Rode,Cheshire,,,,
514,2-1030-01,2,1030,1,,,Thomas,Savage,,,Elmley Castle,Worcestershire,,,,
515,2-1030-02,2,1030,2,,Colonel,John,Scroope or Scrope alias James alias Sanford,,infant,Bolton Castle,Yorkshire,,,,
516,2-1030-02,2,1030,2,,,Martha,James,,mother of John Scrope/James/Sanford,,,,,,
517,2-1031-01,2,1031,1,,,John,Shalcross,,,Shalcross,Derbyshire,,,,
518,2-1032-01,2,1032,1,,,William,Shirtcliffe,,,Ecclesfield,Yorkshire,,,,
519,2-1032-02,2,1032,2,,,Edward,Shoard,,,,Wiltshire,,,,
520,2-1032-03,2,1032,3,,,Ralph,Sneyd,,,Keele,Staffordshire,,,,
521,2-1032-03,2,1032,3,,,William,Sneyd,,brother of Ralph,Keele,Staffordshire,,,,
522,2-1034-01,2,1034,1,,,Edward,Stampe,,,Headington,Oxfordshire,,,,
523,2-1034-02,2,1034,2,,,John,Stanhope,,,Womersley,Yorkshire,Melwood Park,Lincolnshire,,
524,2-1035-01,2,1035,1,,,George,Stockley,,,Milton,Oxfordshire,,,,
525,2-1035-02,2,1035,2,,,Sherrington,Talbot,,,Salwarp,Worcestershire,,,,
526,2-1035-03,2,1035,3,,Sir,Richard,Tankred,,,Whixley,Yorkshire,,,,
527,2-1035-04,2,1035,4,,Sir,Thomas,Tomkins,MP,,Monnington,Herefordshire,,,,
528,2-1035-04,2,1035,4,,Sir,John,Stepney,bart,,Prendergast,Pembrokeshire,,,,
529,2-1037-01,2,1037,1,,,Matthew,Topham,,merchant,Hull,Yorkshire,,,,
530,2-1037-02,2,1037,2,,,John,Tynte,,,Chelvey,Somerset,,,,
531,2-1037-03,2,1037,3,,,William,Vavasour,senior,,Weston,Yorkshire,,,,
532,2-1037-03,2,1037,3,,,Thomas,Vavasour,,son of William seniot,,,,,,
533,2-1037-03,2,1037,3,,,William,Vavasour,junior,son of William seniot,,,,,,
534,2-1037-04,2,1037,4,,Sir,Edward,Vernon,,,,Derbyshire,,,,
535,2-1038-01,2,1038,1,,,Edward,Warren,,,Poynton,Cheshire,Blackburn,Lancashire,,
536,2-1038-02,2,1038,2,,,Arthur,Weaver,,,Bettus,Montgomeryshire,,,,
537,2-1038-03,2,1038,3,,Sir,John,Webb,,,Canford,Dorset,,,,
538,2-1038-04,2,1038,4,,,Thomas,West,,purveyor of fuel to the King,,,,,,
539,2-1038-04,2,1038,4,,,Joan,West,,widow of Thomas,St Martin in the Fields,Middlesex,,,,
540,2-1039-01,2,1039,1,,,Edward,Whichcott,,son and heir of Sir Hamond,Bishop Norton,Lincolnshire,,,,
541,2-1039-01,2,1039,1,,Sir,Hamond,Whichcott,,father of Edward,Bishop Norton,Lincolnshire,,,,
542,2-1039-02,2,1039,2,,Sir,Thomas,Williamson,bart,,East Markham,Nottinghamshire,,,,
543,2-1039-03,2,1039,3,,,John,Young,,,Durnford,Wiltshire,,,,
544,2-1040-01,2,1040,1,,,William,Hanmer,,,Fenn's Hall,Flintshire,,,,
545,2-1040-02,2,1040,2,,,Lewis,Lewins,,,Heslington,Yorkshire,,,,
546,2-1040-03,2,1040,3,,,William,Lowther,,,Leeds,Yorkshire,,,,
547,2-1040-04,2,1040,4,,,Valentine,Sacheverell,,,Newhall,Warwickshire,,,,
548,2-1040-05,2,1040,5,,,George,Speake,,,White Lackington,Somerset,,,,
549,2-1040-06,2,1040,6,,,Laurence,Bentall,,,Benthall,Shropshire,,,,
550,2-1040-06,2,1040,6,,,James,Lacon,,,West Coppice,Shropshire,,,,
551,2-1041-01,2,1041,1,,,John,Walker,,skinner and alderman,Congleton,Cheshire,,,,
552,2-1042-01,2,1042,1,,,James,Carrier,,,Helpstone,Northamptonshire,,,,
553,2-1042-02,2,1042,2,,,Michael,Fawkes,,,Farnley,Yorkshire,,,,
554,2-1042-03,2,1042,3,,Sir,Thomas,Gower,"bart, sen",,Stittenham,Yorkshire,,,,
555,2-1042-03,2,1042,3,,Sir,Thomas,Gower,junior,,Stittenham,Yorkshire,,,,
556,2-1043-01,2,1043,1,,,Ferdinando,,Earl of Huntingdon,,Ashby de la Zouch,Leicestershire,,,,
557,2-1044-01,2,1044,1,,Sir,Robert,Markham,bart,,Sedgebrook,Lincolnshire,,,,
558,2-1044-02,2,1044,2,,,Robert,Mason,,,Hidden,Berkshire,,,,
559,2-1044-03,2,1044,3,,,Isaac,Montaigne,,,Westow,Yorkshire,,,,
560,2-1044-03,2,1044,3,,,George,Montaigne,,son of Isaac,Westow,Yorkshire,,,,
561,2-1045-01,2,1045,1,,,John,Newton,,,Highley,Shropshire,,,,
562,2-1045-02,2,1045,2,,Sir,Theobald,Gorges,MP,,Ashley,Wiltshire,,,,
563,2-1045-03,2,1045,3,,,Henry,Hoskins,,,Beaminster,Dorset,,,,
564,2-1045-03,2,1045,3,,,John,Hoskins,,,Langdon,Dorset,,,,
565,2-1045-04,2,1045,4,,,William,Owen,,,Pontesbury,Shropshire,,,,
566,2-1046-01,2,1046,1,,,Thomas,Percival,,,Weston in Gordano,Somerset,,,,
567,2-1046-02,2,1046,2,,,Leonard,Scott,junior,merchant,Hull,Yorkshire,,,,
568,2-1046-03,2,1046,3,,,William,Smith,,,Presly,Somerset,,,,
569,2-1046-04,2,1046,4,,,William,Winter,,,Clapton,Somerset,,,,
570,2-1047-01,2,1047,1,,,John,Wrentmore,,,Glastonbury,Somerset,,,,
571,2-1047-02,2,1047,2,,,Richard,Wyche or Weeche,,,Croyland,Lincolnshire,,,,
572,2-1047-03,2,1047,3,,,John,Bragg,,,Crewkerne,Somerset,,,,
573,2-1047-04,2,1047,4,,,James,Fawcett,,,Goswick,Northumberland,,,,
574,2-1048-01,2,1048,1,,,John,Fretchville,,,Staveley,Derbyshire,,,,
575,2-1048-01,2,1048,1,,,Sarah,Fretchville,,wife of John,Staveley,Derbyshire,,,,
576,2-1048-02,2,1048,2,,,John,Neale,,clerk of the spicery,Stanford Rivers,Essex,,,,
577,2-1049-01,2,1049,1,,,Edward,Pelham,,,Brocklesby,Lincolnshire,,,,
578,2-1049-02,2,1049,2,,,Edward,Williamson,,,Ingoldmells,Lincolnshire,,,,
579,2-1049-03,2,1049,3,,,Thomas,Swinburne,,,Butterby,Durham,,,,
580,2-1049-04,2,1049,4,,,John,Horner,,3rd son of William,Hull,Yorkshire,,,,
581,2-1049-04,2,1049,4,,,William,Horner,,father of John,Middlesmoor,Yorkshire,,,,
582,2-1050-01,2,1050,1,,Sir,Henry,Poole,,,Sapperton,Gloucestershire,,,,
583,2-1050-01,2,1050,1,,,Anne,Poole,,widow of Sir Henry,,,,,,
584,2-1050-01,2,1050,1,,,William,Poole,,son of Sir Henry,,,,,,
585,2-1050-02,2,1050,2,,Sir,Robert,Thorold,,,Harrowby,Lincolnshire,,,,
586,2-1051-01,2,1051,1,,,William,Colston,,,Ponteland,Northumberland,,,,
587,2-1051-02,2,1051,2,,,Francis,Fry,,,Iwerne Minster,Dorset,,,,
588,2-1051-03,2,1051,3,,,John,,Lord Poulett,,Hinton St George,Somerset,,,,
589,2-1051-03,2,1051,3,,Sir,John,Poulett,,son and heir of Lord Poulett,Courtaweek,Somerset,,,,
590,2-1053-01,2,1053,1,,,Philip,Gill,,surgeon,"Fleet Street, London",London,,,,
591,2-1053-02,2,1053,2,,,Edward,Page,,,Oundle,Northamptonshire,,,,
